7549149	PTHLH
8954146	IL2
6353830	CALCA
15072698	CITED1
21630273	CA9
21630273	TNC
21630273	VHL
14508824	MET
19205414	NKX2-1
19205414	KRT7
7750460	SST
2473935	MYC
2473935	TG
20935450	APC
23578371	PTH
10548886	PTEN
11041453	TSHR
11041450	CCND1
15356022	BRAF
15356022	RET
10360640	SHC1
10360640	HGF
21879263	SLC5A5
21879263	TSHR
10821488	LGALS3
21220477	EGFR
21220477	KDR
20029980	TG
8631011	TP53
8631011	TPO
18302262	TFF3
18302262	LGALS3
16131327	SEPP1
15969986	BAX
15969986	BCL2L1
8761378	MYC
8761378	TSHR
8761378	TG
11419926	TG
8761374	RET
19655275	PTPRC
6442697	TRH
22572548	TFF3
4046835	PRL
16849418	RET
16849418	STAT3
23675755	NKX2-1
11159836	SRC
11159836	NCOR2
9516913	RET
7173250	TG
19148530	AKT1
21290209	TP73
21290209	POSTN
8440133	TPO
8027371	TP53
8092799	TPO
17656601	RET
16756963	VEGFA
23013767	KRT20
23013767	KRT7
10981870	NKX2-1
10981870	TG
10981870	KRT7
3760981	CALCA
8818388	TPO
22752848	BRAF
2361565	TG
17079354	EGFR
11564916	TG
12409522	SLC5A5
15176030	TG
23544999	DUSP6
6342746	ENO2
6342746	CALCA
10487692	SLC5A5
10487692	SLC2A1
10487692	TPO
10487692	TG
22244412	TG
19898969	BRAF
19898969	RET
20387655	RET
8209203	POMC
18406755	TPO
18406755	TSHR
15776867	LGALS3
10200298	NTRK1
10200298	NTRK2
10200298	NTRK3
1822361	IL2
16868055	IL6
16868055	TG
2831713	P4HB
1568350	CALCA
8614404	RORC
2986420	ACE
17623957	RET
20565809	NKX2-1
15131029	CD14
14557490	TP53
8222289	MYC
15746253	SSTR2
15746253	PTPN6
15746253	RET
15746253	PTPRU
15746253	SST
15316058	CDKN1B
15316058	CDKN1A
15316058	RET
15316058	BCL2
15316058	AKT1
22066479	DLL4
22066479	NOTCH1
22066479	VEGFA
22066479	NOTCH4
22535608	KRT19
16954431	SLC5A5
22145510	TG
15094442	TG
15094441	TG
22404432	RET
16373395	B2M
16373395	NCOR1
16373395	NCOR2
16373395	EP300
16373395	AR
16135921	PLAU
16135921	TMPRSS4
16135921	ECM1
16135921	MMP8
22728346	MIR146B
17636482	NKX2-1
17636482	NAPSA
900866	TRH
22919068	FOXM1
22919068	PLK1
22919068	SKP2
22919068	AKT1
22919068	PLAU
22919068	TP53
17221114	CYP19A1
17221114	LGALS3
10817499	TG
8098331	PCNA
20858319	CALCA
12490080	GFRA1
7951537	TPO
7951537	TG
19720470	ETV3
21426803	NKX2-1
21426803	CD5
21426803	TP63
21426803	BCL2
21426803	KIT
11600533	CYCS
12379752	NKX2-1
22049175	FOXM1
22049175	BCL2L1
22049175	MMP9
22049175	MMP2
19513386	BCL2
19513386	TP53
16984246	TG
23563004	RET
22369326	RET
11556840	TPO
22297326	CALCA
12114746	RET
2983908	GRP
2983908	POMC
2983908	CALCA
1674409	CALCA
9406695	SST
19706758	AKT1
19841562	RET
8196236	ALB
7913514	CALCA
11001864	CD34
11001864	TG
12398235	SST
16688775	TMPRSS4
16688775	TIMP1
16688775	ANGPT2
16688775	ECM1
11314023	RET
12705335	PRL
20056739	PAX8
12499772	TG
15022491	TRH
2889821	CALCA
10200281	TRIP11
21946130	TP53
10509044	TNFRSF8
6512496	TG
59731	TG
11375794	RAP1A
11375794	RAPGEF3
11375794	RAP1B
18055421	TNFSF11
8099464	TG
20596658	ABCB1
20596658	ABCG2
9020926	CAT
9020926	SOD1
2562402	EGF
12476614	VEGFA
21825856	SST
8187085	NCOA4
8187085	RET
8187085	PTCH2
8187085	PTCH1
22019711	CALCA
15363277	VEGFA
14629818	TG
15929671	RET
2567324	GAST
10537157	CDK2
17545628	FGFR1
17545628	FGFR2
23114422	TG
8918413	TG
22120515	CASP8
22120515	CASP9
22120515	BCL2
15001635	BRAF
1411944	CALCA
1907046	VIM
1907046	ENO2
1907046	SYP
1907046	SST
1907046	GAST
1907046	CALCA
1907046	TG
11707626	RET
22946486	RET
19014326	SLC26A4
19014326	AKT1
6133658	POMC
6133658	SST
19014324	OGFR
19035299	CALCA
12107237	ADRBK1
12107237	GRK5
24335009	TPO
23969277	EGF
11688458	CALCA
8353035	RET
17847934	CHGA
17473695	MUC4
17473695	MUC1
19230027	TNFSF10
12642691	TP53
12642691	HDAC9
23365119	ERBB3
23365119	MAPK1
23365119	NRG1
23365119	CTBP1
2689238	CALCA
17050067	CITED1
17050067	LGALS3
11669590	KRT19
11669590	KRT7
12475396	SP1
10617796	CALCA
8626874	NTRK1
8626874	RET
23327367	FOXE1
12574236	RET
20230995	BRAF
6844904	TG
24377596	RAD51
24377596	XRCC2
24377596	XRCC3
24377596	RAD52
2780041	TG
15502856	RET
15502856	PTCH1
14767575	CDC25A
14767575	CDC25B
14767575	TP53
21464025	RET
21464025	PPARG
1294248	TG
23631133	RUNX2
20604687	TG
11335906	CALCA
22389381	RPS6KB1
12634964	TG
15657564	RET
15657564	CALCA
16438854	LGALS3
2602257	POMC
9476372	TG
11434721	TSHR
19064983	NKX2-1
16477534	CAT
16477534	SOD1
11788678	RET
16314190	PRL
4133425	PRL
11788674	SLC5A5
20591979	TP53
11788677	RET
21778212	MIR222
12727956	CALCA
1989464	TG
1989464	VIM
6274895	POMC
7556591	TP53
15756057	BCL2
2196280	MYC
2196280	MYB
2196280	HRAS
21450804	PTTG1
20439239	PTH
7828228	TG
19801221	SST
12442086	CALCA
21632990	SPP1
23591524	SMAD3
23591524	SMAD4
23591524	CREB1
15659782	EGFR
21480256	TG
10490813	GNAS
10490813	TSHR
22028439	CDH1
10066094	NKX2-1
23349472	CTNNB1
17727338	BRAF
17727338	RET
15068613	CALCA
15068613	SST
12182065	TP53
2894239	CALCA
19480010	MMP1
19480010	PLAUR
19480010	MMP9
11524231	CXCR2
17123508	KRT19
9071985	CALCA
9071985	TAC1
1709790	GAST
1709790	PPT2
18030468	ALB
15159014	GSTP1
3855302	CALCA
23408061	CALCA
20521125	RET
1532241	NTRK1
22899202	TG
17397984	EGF
17397984	MMP9
14718282	TG
15059947	MAPK3
17218724	TG
15499298	TG
189708	GAST
16955009	RET
16955009	CALCA
14870781	CALCA
9635675	RET
15867345	RET
20114049	APC
15761501	BRAF
15761501	RET
15761501	CXCL1
16451770	RET
21512141	MAP2K1
10534767	PTEN
23685355	RET
23685355	MIR375
23685355	YAP1
23685355	MIR10A
23353996	MMP9
24399106	TG
24399106	VEGFA
20950609	RET
21571321	MCL1
21571321	BCL2
21571321	BAX
11018760	SLC5A5
19169491	TPO
19169491	TG
17131411	RET
17131411	PPARG
17131411	TP53
17131411	CTNNB1
10023005	PCNA
1909702	IL2RA
667792	TG
17916995	CCND1
17916995	MUC1
12963125	LGALS3
12161538	PAX8
7915165	RET
12811413	IL2
11395561	NKX2-1
20978365	CALCA
7099794	CALCA
22898315	TSHR
20042854	NKX2-1
22889272	MAPK8
21501031	NBN
16921272	TG
22315442	TG
12720532	RET
12720532	PTCH1
10638405	TG
7433865	POMC
7433865	CALCA
11932308	VEGFA
11081258	CALCA
11081258	TG
11081258	SYP
11932300	RET
2594368	NTRK1
2594368	RET
11932304	SLC26A4
11094075	CDKN1B
11094075	PTPRJ
7678281	IL2
12845632	MUC5B
12845632	MUC1
12845632	MUC4
6531150	TG
21389143	TGM2
21389145	NEUROD1
21389145	TWIST1
8528355	EGF
8528355	IGF1
12907632	BRAF
12907632	MAPK1
12907632	RET
18098308	TG
21325940	NKX2-1
2856622	TG
20119574	RET
10458257	RET
12933658	RAC1
7665221	IL2
18306168	FZD1
8880581	RET
6506226	TG
18376354	TG
10760769	CALCA
6713694	TG
14676122	HPSE
22645520	AXIN1
22645520	RET
17201587	BRAF
21358618	BCL2
21358618	TP53
14715844	CALCA
6254172	TRH
18310287	MMP9
22895275	PAX8
22895275	PPARG
109462	PRL
20427420	PAX8
20427420	PPARG
20427420	TSHR
18310288	BRAF
18310288	NARFL
15571468	TG
16427734	GSTT1
16427734	GSTM1
15623643	EGF
12853977	SHC1
12853977	RET
23564596	CALCA
21974806	FOXO3
21974806	AKT1
17952863	RET
8257771	CD40LG
9562812	CALCA
9562813	TG
7838530	TP53
18073307	RET
12114767	MUC1
10534163	KRT17
10534163	KRT19
10534163	KRT20
9439923	CALCA
8912526	CDKN1A
8912526	CDKN2A
8912526	CDKN2B
8912526	TP53
2269360	CALCA
12114768	MUC5AC
12114768	MUC6
12114768	MUC1
6110476	CALCA
6110476	SST
3056606	DES
3056606	VIM
23701142	TG
20111620	ENO2
20111620	SYP
12699436	TG
17415708	BRAF
11161841	TP53
17210721	RAPGEF1
17210721	RET
17210721	PTCH1
9024242	GNAS
9024242	TSHR
8561866	CDKN2A
23569392	MIR222
23569392	MIR221
23569392	MIR146B
12877731	SDC1
377940	CALCA
3020852	POMC
3020852	CALCA
17086361	TGFB1
17949783	EGFR
9539555	TP53
9065020	SCG2
8295068	PCNA
17673127	TG
17673125	CALCA
17673125	TG
23349314	MMP2
23349314	MMP9
17673128	TG
3180443	ENO2
12186504	CALCA
23696715	RET
8685037	MMP1
20953412	TG
19856661	CALCA
19069748	KRT19
19069748	LGALS3
19069748	CDH1
10027004	RET
10027005	RET
10027005	TP53
10027005	GOLGA5
10027006	RET
10445857	RET
23606839	CALCA
16509525	TG
1551364	CALCA
9818022	RET
9188856	HGF
9188856	RET
17270543	RET
4082297	TG
16922467	TG
8875985	RB1
22991264	NOTCH1
22991264	RBPJ
6478629	TG
7096915	TG
16892558	SERPINB5
16892558	TP53
6104010	SST
15133181	TG
18991486	TG
9853667	EGFR
19710001	BRAF
9246939	RARA
9246939	VDR
12860294	COPS5
12860294	JUN
11694378	EGF
718308	PRL
15179758	ABCB6
15179758	LGALS3
7478522	TP53
12855015	TG
6243541	TRH
11182545	APEX1
3284499	PRL
8626855	TSHR
23678037	PTTG1IP
16741950	HSP90AA1
16741950	APEX1
11773435	CYP7A1
11773437	NKX2-1
11773437	FOXE1
11773437	RHOA
11773437	TPO
12423550	TP53
17639052	TFF3
17639052	CITED1
17639052	EGR2
17639052	TERT
17639054	SKP2
17639057	HOOK3
17639057	RET
17639056	EGFR
17639056	SYP
17639056	GOT2
17639056	CHGA
17639056	RET
17639056	CALCA
1483923	TP53
16299408	TP53
16299408	TG
1463097	VIM
16299404	TERT
8949575	CD68
8949575	LYZ
2575578	CALCA
24127282	FOXE1
15500653	LGALS3
2575577	MEN1
23946782	LGALS3
6647055	TG
11272093	TGFB1
16959467	TG
15118916	E2F1
8822272	CDKN2A
8822272	TP53
23264145	IL10
15816620	TERT
2906036	SST
3396509	FN1
17848408	BOK
17848408	BMF
17848408	BCL2
17848408	AKT1
18948674	BRAF
18948674	RAP1A
2516841	RET
2516841	TPCN1
18413286	NKX2-1
16078567	BIRC3
16078567	MALT1
22236542	CAV1
22236542	CAV2
21704168	SST
11327621	TRH
9568142	TG
19299442	KCNIP3
19299442	TSHR
2840655	MPO
15456136	BRAF
15456136	RET
4060258	CALCA
12792733	TPO
19727716	SLC5A5
19727716	CYP19A1
16434896	RET
17174366	TP53
17174366	PCNA
21460789	RET
19097407	TG
3021425	TRH
10330938	PTH
17230570	VIM
11421568	TG
9889797	RET
22944464	TG
6108330	GCG
6108330	CALCA
6108330	SST
7985086	TG
7985081	CALCA
15584614	PAX8
15584614	PPARG
23607201	TG
17542667	LGALS3
431034	CALCA
21702716	AKT1
9851779	TERF1
19375610	TG
21781566	RUNX3
18495537	LGALS3
22675538	BRAF
22675538	PIK3CA
22675538	EGFR
22675538	AKT1
11092973	APC
7699210	TP53
7753555	RB1
8429201	CALCA
11181514	CSF2
16829704	CALCA
16753748	GAPDH
15735754	WNT5A
19291294	TNFSF13B
20844001	CTNNB1
9459633	IL2
20592366	TPO
3275101	CD40LG
9459635	ACE
21940753	SPHK1
21940753	AKT1
24116351	EDNRA
14996725	RASSF1
14996725	RET
8973853	TNFRSF8
20629553	PTCH1
20629553	RET
