3921	RPSA	3.000000	8.250000	2.000000	16.250000	0.000000
9071	CLDN10	4.000000	9.000000	0.000000	9.500000	0.000000
55342	STRBP	1.000000	4.000000	0.000000	4.000000	0.000000
2304	FOXE1	33.000000	41.500000	0.000000	55.125000	0.000000
246744	STH	3.000000	4.500000	2.000000	6.000000	0.000000
4025	LPO	2.000000	5.000000	0.000000	5.000000	0.000000
6528	SLC5A5	75.000000	82.250000	16.000000	115.375000	5.500000
4782	NFIC	2.000000	4.500000	0.000000	4.500000	6.000000
406881	MIRLET7A1	4.000000	0.000000	0.000000	12.250000	0.000000
7301	TYRO3	3.000000	5.500000	0.000000	5.500000	0.000000
3553	IL1B	14.000000	6.500000	1.000000	19.625000	0.000000
8091	HMGA2	22.000000	12.250000	6.000000	17.500000	0.000000
56034	PDGFC	4.000000	10.250000	4.625000	14.375000	0.000000
1946	EFNA5	8.000000	7.500000	0.000000	4.500000	0.000000
4140	MARK3	10.000000	17.000000	0.000000	19.125000	0.000000
3559	IL2RA	9.000000	16.000000	4.500000	8.250000	0.000000
3558	IL2	8.000000	15.000000	0.000000	17.875000	0.000000
3856	KRT8	2.000000	0.000000	0.000000	4.000000	0.000000
7516	XRCC2	14.000000	32.000000	0.000000	32.000000	0.000000
7515	XRCC1	42.000000	67.500000	0.000000	80.625000	0.000000
338340	MMS	31.000000	14.250000	4.000000	56.000000	2.000000
10585	POMT1	21.000000	28.500000	0.000000	37.875000	0.000000
10587	TXNRD2	16.000000	6.750000	0.000000	25.750000	0.000000
3851	KRT4	10.000000	2.125000	0.000000	17.500000	0.000000
816	CAMK2B	7.000000	9.375000	0.000000	17.375000	0.000000
3990	LIPC	10.000000	12.500000	0.000000	17.000000	0.000000
11186	RASSF1	18.000000	7.000000	3.000000	21.750000	2.500000
2852	GPER1	7.000000	7.000000	0.000000	7.000000	0.000000
406938	MIR146A	4.000000	12.000000	0.000000	12.000000	0.000000
54738	FEV	12.000000	14.500000	0.000000	14.500000	6.000000
1490	CTGF	2.000000	0.000000	0.000000	4.500000	0.000000
5460	POU5F1	11.000000	7.500000	4.000000	13.125000	5.000000
7047	TGM4	6.000000	9.000000	0.000000	9.000000	0.000000
1493	CTLA4	8.000000	12.500000	0.000000	7.875000	0.000000
5465	PPARA	106.000000	91.000000	9.750000	166.500000	0.000000
7040	TGFB1	37.000000	37.000000	3.500000	63.000000	0.000000
2072	ERCC4	9.000000	13.000000	0.000000	13.000000	0.000000
5469	MED1	4.000000	0.000000	0.000000	10.125000	0.000000
5468	PPARG	213.000000	184.250000	24.500000	374.000000	2.000000
7124	TNF	11.000000	10.500000	0.000000	23.250000	0.000000
7048	TGFBR2	4.000000	0.000000	0.000000	10.500000	0.000000
5266	PI3	3.000000	4.500000	0.000000	4.500000	0.000000
5265	SERPINA1	8.000000	0.000000	0.000000	12.500000	0.000000
6795	AURKC	9.000000	0.000000	15.000000	4.500000	0.000000
81537	SGPP1	2.000000	0.000000	2.000000	6.000000	0.000000
10848	PPP1R13L	22.000000	45.500000	0.000000	46.000000	0.000000
5918	RARRES1	6.000000	12.000000	0.000000	12.000000	0.000000
4830	NME1	15.000000	15.500000	1.500000	33.250000	1.500000
5915	RARB	7.000000	14.000000	0.500000	14.500000	0.000000
5914	RARA	2.000000	4.500000	0.500000	5.500000	0.000000
5917	RARS	2.000000	4.500000	0.500000	5.500000	0.000000
292	SLC25A5	3.000000	4.500000	2.000000	6.000000	0.000000
1629	DBT	7.000000	7.000000	0.000000	7.000000	0.000000
290	ANPEP	4.000000	2.000000	0.000000	7.000000	0.000000
1128	CHRM1	4.000000	1.000000	1.000000	7.000000	0.000000
1084	CEACAM3	9.000000	7.250000	0.000000	23.500000	4.125000
595	CCND1	58.000000	43.000000	4.250000	93.000000	0.000000
597	BCL2A1	7.000000	8.500000	0.000000	8.500000	0.000000
596	BCL2	43.000000	27.875000	8.875000	80.750000	0.000000
1120	CHKB	20.000000	32.500000	0.000000	17.875000	0.000000
598	BCL2L1	20.000000	20.750000	0.375000	31.875000	0.000000
4323	MMP14	5.000000	2.250000	2.500000	14.250000	0.000000
4322	MMP13	10.000000	2.250000	2.500000	19.750000	0.000000
780915	CHNG3	12.000000	23.000000	0.000000	23.000000	0.000000
3678	ITGA5	9.000000	0.000000	0.000000	13.500000	0.000000
55835	CENPJ	16.000000	10.250000	2.250000	11.250000	4.500000
3145	HMBS	9.000000	13.500000	0.000000	13.500000	0.000000
3146	HMGB1	6.000000	0.750000	4.500000	3.500000	0.000000
2827	GPR3	4.000000	6.000000	0.000000	6.000000	0.000000
8550	MAPKAPK5	6.000000	2.500000	0.000000	5.000000	0.000000
3384	ICAM2	3.000000	7.250000	0.000000	5.500000	0.000000
3383	ICAM1	8.000000	12.500000	4.500000	16.875000	0.000000
55729	ATF7IP	11.000000	14.500000	0.000000	14.500000	0.000000
3020	H3F3A	9.000000	0.000000	15.000000	4.500000	0.000000
645740	NOS2P1	8.000000	5.500000	0.000000	5.500000	0.000000
51116	MRPS2	5.000000	1.500000	0.000000	6.500000	0.000000
1018	CDK3	6.000000	7.000000	5.875000	9.750000	0.000000
7881	KCNAB1	7.000000	0.000000	0.000000	14.500000	0.000000
2263	FGFR2	2.000000	6.000000	0.000000	6.000000	0.000000
2260	FGFR1	10.000000	8.500000	0.000000	16.000000	0.000000
64170	CARD9	6.000000	12.000000	0.000000	12.000000	0.000000
4214	MAP3K1	25.000000	25.500000	6.500000	22.750000	11.500000
1154	CISH	8.000000	19.000000	0.000000	19.000000	0.000000
1337	COX6A1	5.000000	1.500000	0.000000	6.500000	0.000000
115209	OMA1	4.000000	0.000000	0.000000	4.000000	0.000000
4193	MDM2	17.000000	25.000000	0.000000	24.500000	0.000000
5670	PSG2	2.000000	1.000000	1.000000	4.625000	1.000000
406979	MIR19A	5.000000	0.500000	0.500000	4.250000	0.000000
9844	ELMO1	7.000000	0.000000	0.000000	14.500000	0.000000
7306	TYRP1	11.000000	22.500000	0.000000	22.500000	0.000000
23540	TRNAS3	4.000000	0.000000	0.000000	6.500000	0.000000
107	ADCY1	4.000000	6.000000	0.000000	6.000000	0.000000
6271	S100A1	3.000000	4.625000	3.250000	13.375000	1.250000
6508	SLC4A3	19.000000	17.250000	0.500000	40.875000	0.000000
6275	S100A4	7.000000	8.500000	0.000000	22.250000	0.000000
11005	SPINK5	8.000000	11.500000	0.000000	7.000000	0.000000
5578	PRKCA	13.000000	0.000000	0.000000	21.500000	0.000000
909	CD1A	9.000000	11.750000	0.000000	16.000000	0.000000
5573	PRKAR1A	9.000000	2.500000	0.000000	12.500000	0.000000
643586	PKMP1	4.000000	1.000000	1.000000	7.000000	0.000000
339256	NOS2P3	7.000000	8.500000	2.000000	4.000000	2.000000
26128	KIAA1279	1.000000	4.000000	0.000000	4.000000	0.000000
4900	NRGN	1.000000	4.000000	0.000000	4.000000	0.000000
10630	PDPN	6.000000	12.500000	0.000000	12.000000	0.000000
373156	GSTK1	18.000000	18.000000	0.000000	30.000000	0.000000
9734	HDAC9	11.000000	8.500000	0.000000	12.000000	0.000000
23321	TRIM2	4.000000	0.000000	0.000000	10.125000	0.000000
127833	SYT2	1.000000	4.000000	0.000000	4.000000	0.000000
331	XIAP	4.000000	10.000000	0.000000	10.000000	0.000000
332	BIRC5	6.000000	0.000000	0.000000	7.500000	0.000000
7345	UCHL1	4.000000	2.500000	3.000000	3.500000	2.500000
10799	RPP40	2.000000	4.000000	0.000000	7.250000	0.000000
2810	SFN	10.000000	19.750000	3.000000	31.500000	0.000000
10380	BPNT1	4.000000	6.500000	0.000000	6.500000	0.000000
5137	PDE1C	3.000000	0.000000	0.000000	8.000000	0.000000
5136	PDE1A	3.000000	0.000000	0.000000	8.000000	0.000000
3290	HSD11B1	14.000000	20.000000	0.000000	20.000000	0.000000
1903	S1PR3	2.000000	0.000000	2.000000	6.000000	0.000000
1901	S1PR1	2.000000	0.000000	2.000000	6.000000	0.000000
7517	XRCC3	11.000000	25.000000	0.000000	25.000000	0.000000
857	CAV1	30.000000	37.000000	4.750000	42.000000	0.000000
3458	IFNG	3.000000	0.000000	0.000000	4.500000	0.000000
858	CAV2	14.000000	13.500000	2.000000	18.000000	0.000000
3855	KRT7	24.000000	27.750000	0.000000	53.500000	0.000000
2688	GH1	10.000000	5.500000	1.000000	12.500000	0.000000
7414	VCL	3.000000	0.000000	0.000000	7.000000	0.000000
7415	VCP	8.000000	2.000000	0.000000	10.000000	0.000000
3852	KRT5	4.000000	17.000000	0.000000	16.125000	0.000000
5294	PIK3CG	48.000000	20.625000	16.125000	60.375000	4.500000
1495	CTNNA1	5.000000	7.000000	0.000000	8.000000	0.000000
3850	KRT3	13.000000	14.000000	0.000000	25.000000	0.000000
7039	TGFA	1.000000	0.000000	0.000000	3.750000	0.000000
7008	TEF	2.000000	6.000000	0.000000	6.000000	0.000000
10249	GLYAT	4.000000	0.000000	3.000000	8.625000	0.000000
6616	SNAP25	1.000000	3.250000	2.250000	6.750000	2.250000
7001	PRDX2	4.000000	1.000000	1.000000	7.000000	0.000000
1432	MAPK14	12.000000	2.500000	0.000000	12.250000	0.000000
55783	CMTR2	3.000000	8.500000	0.000000	17.125000	0.000000
10841	FTCD	27.000000	39.500000	11.000000	38.000000	7.000000
3205	HOXA9	5.000000	1.500000	0.000000	6.500000	0.000000
4170	MCL1	5.000000	0.750000	0.375000	6.250000	0.000000
4171	MCM2	2.000000	0.000000	0.000000	12.000000	0.000000
4172	MCM3	6.000000	6.500000	0.000000	4.500000	0.000000
6752	SSTR2	9.000000	10.000000	2.750000	10.500000	0.000000
6753	SSTR3	12.000000	18.500000	2.750000	19.000000	0.000000
6750	SST	67.000000	88.875000	8.500000	105.000000	20.000000
6751	SSTR1	16.000000	25.000000	2.750000	25.500000	0.000000
7177	TPSAB1	3.000000	4.500000	0.000000	4.500000	0.000000
6754	SSTR4	6.000000	4.500000	2.750000	5.000000	0.000000
6755	SSTR5	13.000000	14.500000	2.750000	15.000000	0.000000
54361	WNT4	5.000000	0.000000	0.000000	9.500000	0.000000
3858	KRT10	4.000000	9.625000	0.000000	7.000000	0.000000
55655	NLRP2	1.000000	0.000000	0.000000	6.750000	0.000000
22882	ZHX2	46.000000	43.375000	22.875000	39.875000	11.500000
427	ASAH1	4.000000	15.000000	0.000000	15.000000	0.000000
2869	GRK5	7.000000	8.500000	0.000000	8.500000	0.000000
3630	INS	23.000000	24.000000	4.000000	32.250000	0.000000
407007	MIR222	16.000000	12.000000	0.000000	29.500000	0.000000
407006	MIR221	16.000000	12.000000	0.000000	29.500000	0.000000
55971	BAIAP2L1	9.000000	0.500000	18.000000	15.500000	0.000000
7173	TPO	137.000000	102.000000	12.000000	265.625000	5.250000
6898	TAT	2.000000	0.250000	6.000000	5.625000	0.000000
4613	MYCN	8.000000	0.000000	0.000000	15.000000	0.000000
2944	GSTM1	14.000000	17.750000	0.000000	17.500000	0.000000
4615	MYD88	5.000000	1.500000	0.000000	6.500000	0.000000
2346	FOLH1	1.000000	4.000000	0.000000	4.000000	0.000000
7078	TIMP3	3.000000	2.250000	2.500000	6.750000	0.000000
7079	TIMP4	3.000000	2.250000	2.500000	6.750000	0.000000
1056	CEL	8.000000	7.500000	0.000000	7.500000	7.000000
3342	HTC2	10.000000	11.500000	0.000000	17.000000	0.000000
7076	TIMP1	19.000000	13.750000	2.500000	27.250000	0.000000
7077	TIMP2	5.000000	2.250000	2.500000	14.250000	0.000000
27349	MCAT	6.000000	7.000000	0.000000	6.500000	0.000000
5925	RB1	19.000000	23.000000	10.500000	35.125000	0.000000
5921	RASA1	250.000000	272.375000	73.625000	391.500000	23.000000
4881	NPR1	3.000000	8.250000	2.000000	16.250000	0.000000
51151	SLC45A2	2.000000	6.000000	0.000000	6.000000	0.000000
54474	KRT20	31.000000	43.625000	4.000000	61.375000	4.000000
147	ADRA1B	3.000000	4.500000	4.500000	11.750000	0.000000
4312	MMP1	33.000000	12.250000	4.000000	57.000000	2.000000
4313	MMP2	45.000000	4.250000	2.500000	85.875000	0.000000
4314	MMP3	15.000000	2.250000	2.500000	24.750000	0.000000
4316	MMP7	20.000000	1.500000	1.500000	32.250000	2.000000
4318	MMP9	35.000000	17.250000	4.000000	55.000000	2.000000
613	BCR	1.000000	6.000000	0.000000	5.000000	0.000000
4255	MGMT	4.000000	2.500000	3.000000	3.500000	2.500000
4254	KITLG	2.000000	1.000000	1.000000	4.625000	1.000000
4501	MT1X	9.000000	6.500000	0.000000	13.500000	0.000000
3703	STT3A	29.000000	20.000000	0.000000	65.750000	0.000000
8795	TNFRSF10B	2.000000	4.000000	0.000000	7.250000	0.000000
1287	COL4A5	2.000000	0.000000	0.000000	4.000000	0.000000
5351	PLOD1	3.000000	6.000000	0.000000	6.000000	0.000000
3117	HLA-DQA1	1.000000	1.000000	0.000000	3.875000	0.000000
947	CD34	15.000000	8.750000	2.000000	26.125000	0.000000
4914	NTRK1	35.000000	24.750000	0.500000	30.500000	16.500000
942	CD86	9.000000	7.500000	0.000000	7.500000	0.000000
4913	NTHL1	8.000000	0.000000	0.000000	11.000000	0.000000
11162	NUDT6	2.000000	0.250000	0.500000	4.625000	0.000000
941	CD80	1.000000	1.000000	0.000000	3.875000	0.000000
6038	RNASE4	4.000000	5.000000	9.250000	4.000000	0.000000
79718	TBL1XR1	3.000000	6.500000	0.000000	6.500000	0.000000
388677	NOTCH2NL	6.000000	7.000000	5.875000	9.750000	0.000000
80781	COL18A1	11.000000	5.000000	0.000000	17.000000	0.000000
680	BRS3	2.000000	4.500000	0.000000	4.500000	0.000000
682	BSG	22.000000	22.750000	16.750000	40.750000	0.000000
5172	SLC26A4	24.000000	18.500000	5.250000	31.375000	1.000000
5170	PDPK1	20.000000	3.500000	24.000000	21.500000	0.000000
5175	PECAM1	26.000000	7.000000	17.000000	35.875000	0.000000
2719	GPC3	10.000000	4.500000	2.000000	8.500000	0.000000
406984	MIR200B	4.000000	12.000000	0.000000	12.000000	0.000000
64065	PERP	5.000000	8.750000	0.000000	8.500000	0.000000
3417	IDH1	8.000000	0.000000	6.000000	3.500000	0.000000
5078	PAX4	6.000000	7.000000	2.000000	4.000000	0.000000
2597	GAPDH	19.000000	22.750000	1.000000	30.000000	0.000000
135	ADORA2A	6.000000	7.750000	0.000000	14.000000	0.000000
5747	PTK2	13.000000	9.500000	2.750000	18.000000	0.000000
23598	PATZ1	4.000000	9.125000	2.500000	9.125000	0.000000
10342	TFG	4.000000	2.000000	0.000000	8.000000	0.000000
7381	UQCRB	5.000000	1.500000	0.000000	6.500000	0.000000
5076	PAX2	4.000000	0.000000	0.000000	8.500000	0.000000
407056	MIR99B	8.000000	15.500000	0.000000	10.500000	0.000000
3418	IDH2	8.000000	0.000000	6.000000	3.500000	0.000000
25	ABL1	1.000000	6.000000	0.000000	5.000000	0.000000
27	ABL2	4.000000	13.000000	0.000000	13.000000	0.000000
1834	DSPP	5.000000	0.000000	0.000000	5.000000	0.000000
6578	SLCO2A1	7.000000	0.000000	0.000000	14.500000	0.000000
3791	KDR	37.000000	15.000000	2.000000	49.500000	8.500000
2149	F2R	5.000000	0.000000	0.000000	9.500000	0.000000
7123	CLEC3B	5.000000	14.000000	0.000000	5.000000	0.000000
7694	ZNF135	2.000000	6.000000	0.000000	6.000000	0.000000
9562	MINPP1	6.000000	0.000000	0.000000	13.875000	0.000000
4982	TNFRSF11B	12.000000	22.500000	0.000000	22.500000	0.000000
9567	GTPBP1	4.000000	6.000000	0.000000	11.000000	0.000000
1378	CR1	3.000000	0.000000	0.000000	6.000000	0.000000
931	MS4A1	5.000000	9.500000	0.000000	9.000000	0.000000
930	CD19	9.000000	13.500000	0.000000	13.500000	0.000000
23475	QPRT	5.000000	0.250000	0.000000	14.250000	0.000000
10524	KAT5	7.000000	7.000000	0.000000	7.000000	0.000000
3939	LDHA	8.000000	5.500000	0.000000	11.500000	0.000000
3938	LCT	3.000000	0.000000	0.000000	6.000000	0.000000
10885	WDR3	2.000000	4.000000	0.000000	4.000000	0.000000
83943	IMMP2L	6.000000	12.000000	0.000000	12.000000	0.000000
1956	EGFR	99.000000	86.250000	22.500000	150.125000	2.250000
1950	EGF	104.000000	64.375000	8.750000	172.875000	3.750000
6717	SRI	6.000000	4.500000	2.750000	5.000000	0.000000
10114	HIPK3	8.000000	2.000000	0.000000	13.000000	0.000000
6715	SRD5A1	3.000000	6.000000	0.000000	6.000000	0.000000
1959	EGR2	5.000000	0.000000	0.000000	11.000000	0.000000
4846	NOS3	8.000000	5.500000	0.000000	5.500000	0.000000
23373	CRTC1	8.000000	4.500000	0.000000	4.500000	4.500000
7852	CXCR4	5.000000	7.500000	0.000000	10.000000	0.000000
7252	TSHB	536.000000	880.250000	19.500000	1038.500000	8.250000
7253	TSHR	239.000000	325.750000	14.500000	435.250000	7.375000
3569	IL6	19.000000	30.500000	14.000000	41.000000	0.000000
55450	CAMK2N1	5.000000	1.500000	0.000000	6.500000	0.000000
2317	FLNB	3.000000	0.000000	0.000000	5.000000	0.000000
54922	RASIP1	4.000000	6.000000	0.000000	6.000000	0.500000
6855	SYP	4.000000	3.250000	2.250000	11.500000	2.250000
84525	HOPX	4.000000	6.500000	0.000000	6.500000	0.000000
4311	MME	17.000000	5.875000	0.000000	29.250000	0.000000
22795	NID2	4.000000	0.000000	0.000000	10.125000	0.000000
706	TSPO	10.000000	1.500000	0.000000	11.000000	0.000000
7031	TFF1	5.000000	4.000000	0.000000	4.000000	3.000000
7032	TFF2	6.000000	1.750000	0.000000	5.250000	0.000000
7033	TFF3	31.000000	9.750000	0.000000	84.500000	0.000000
7038	TG	2154.000000	3606.500000	96.625000	4245.500000	204.375000
142	PARP1	14.000000	19.500000	0.000000	26.500000	0.000000
1489	CTF1	2.000000	6.000000	0.000000	6.000000	0.000000
87	ACTN1	22.000000	7.000000	0.000000	36.000000	0.000000
2309	FOXO3	3.000000	0.000000	0.000000	8.000000	0.000000
2147	F2	4.000000	11.000000	0.000000	11.000000	0.000000
4041	LRP5	26.000000	59.000000	0.000000	29.500000	0.000000
2069	EREG	8.000000	14.500000	0.000000	15.500000	0.000000
4049	LTA	7.000000	14.500000	0.000000	14.500000	0.000000
5315	PKM	4.000000	1.000000	1.000000	7.000000	0.000000
8804	CREG1	3.000000	0.000000	0.000000	6.750000	0.000000
8801	SUCLG2	4.000000	6.000000	0.000000	11.000000	0.000000
4319	MMP10	3.000000	2.250000	2.500000	6.750000	0.000000
3661	IRF3	9.000000	6.500000	0.000000	13.500000	0.000000
581	BAX	25.000000	10.750000	0.375000	34.875000	0.000000
8205	TAM	4.000000	0.000000	0.000000	7.500000	0.000000
57534	MIB1	15.000000	20.750000	0.000000	19.000000	0.000000
339390	CLEC4G	3.000000	0.000000	0.000000	4.000000	0.000000
4628	MYH10	3.000000	0.000000	0.000000	5.000000	0.000000
3159	HMGA1	6.000000	0.750000	4.500000	3.500000	0.000000
972	CD74	9.000000	6.500000	0.000000	13.500000	0.000000
2277	FIGF	19.000000	12.500000	2.000000	39.500000	0.000000
85235	HIST1H2AH	8.000000	0.000000	0.000000	11.000000	0.000000
2273	FHL1	3.000000	0.000000	0.000000	9.000000	0.000000
2272	FHIT	17.000000	23.250000	0.750000	26.500000	0.000000
5911	RAP2A	3.000000	0.000000	0.000000	9.000000	0.000000
3014	H2AFX	17.000000	4.500000	0.000000	27.250000	0.000000
6256	RXRA	2.000000	4.500000	0.500000	5.500000	0.000000
85413	SLC22A16	2.000000	6.000000	0.000000	6.000000	0.000000
8720	MBTPS1	2.000000	0.000000	2.000000	6.000000	0.000000
5159	PDGFRB	21.000000	24.000000	0.000000	23.000000	4.000000
27319	BHLHE22	6.000000	6.500000	0.000000	7.000000	0.000000
406966	MIR191	6.000000	8.500000	0.500000	15.250000	0.000000
8502	PKP4	8.000000	10.000000	10.000000	14.000000	0.000000
10746	MAP3K2	7.000000	7.500000	6.500000	6.500000	0.000000
5034	P4HB	3.000000	4.250000	0.000000	4.500000	0.000000
6762	ST3	11.000000	23.000000	0.000000	26.750000	0.000000
4435	CITED1	29.000000	39.500000	1.000000	52.125000	0.000000
8290	HIST3H3	4.000000	0.000000	7.000000	7.000000	0.000000
23089	PEG10	2.000000	4.500000	0.000000	4.500000	0.000000
7857	SCG2	5.000000	2.000000	0.000000	8.125000	10.500000
23082	PPRC1	4.000000	0.000000	0.000000	6.000000	0.000000
160728	SLC5A8	4.000000	2.500000	3.000000	3.500000	2.500000
2050	EPHB4	3.000000	7.000000	0.000000	7.000000	0.000000
2887	GRB10	6.000000	4.500000	0.000000	5.250000	0.000000
27087	B3GAT1	21.000000	28.250000	0.000000	29.000000	1.500000
6285	S100B	6.000000	5.625000	3.250000	19.375000	1.250000
7490	WT1	3.000000	1.000000	0.000000	6.000000	0.000000
6282	S100A11	4.000000	3.750000	0.000000	4.250000	0.000000
120227	CYP2R1	9.000000	15.000000	0.000000	15.000000	0.000000
654	BMP6	10.000000	4.500000	2.000000	8.500000	0.000000
6046	BRD2	6.000000	14.000000	0.000000	14.000000	0.000000
4320	MMP11	3.000000	2.250000	2.500000	6.750000	0.000000
3084	NRG1	6.000000	12.000000	0.000000	12.000000	0.000000
2113	ETS1	9.000000	5.500000	0.000000	9.000000	0.000000
8600	TNFSF11	14.000000	20.000000	0.000000	20.000000	0.000000
2939	GSTA2	9.000000	12.000000	0.000000	12.000000	0.000000
6364	CCL20	3.000000	7.250000	0.000000	5.500000	0.000000
57110	HRASLS	6.000000	8.500000	0.000000	8.000000	0.000000
10404	CPQ	10.000000	9.000000	0.000000	28.750000	0.000000
140805	HT	1.000000	1.000000	0.000000	3.875000	0.000000
3872	KRT17	5.000000	17.375000	0.000000	12.875000	0.000000
3875	KRT18	4.000000	8.750000	0.000000	11.875000	0.000000
5890	RAD51B	5.000000	11.000000	0.000000	11.000000	0.000000
5893	RAD52	4.000000	10.000000	0.000000	10.000000	0.000000
5894	RAF1	4.000000	6.000000	0.000000	9.625000	0.000000
11334	TUSC2	3.000000	5.000000	0.000000	14.000000	0.000000
3283	HSD3B1	9.000000	10.500000	0.000000	17.500000	0.000000
9232	PTTG1	15.000000	9.500000	1.000000	24.000000	0.000000
3280	HES1	5.000000	0.500000	0.500000	4.250000	0.000000
10	NAT2	5.000000	5.750000	0.000000	5.500000	0.000000
1509	CTSD	7.000000	7.000000	0.000000	7.000000	0.000000
3880	KRT19	145.000000	204.250000	0.500000	193.000000	1.000000
54802	TRIT1	3.000000	8.000000	0.000000	8.000000	0.000000
19	ABCA1	8.000000	20.000000	0.000000	20.000000	0.000000
3440	IFNA2	6.000000	15.000000	0.000000	15.000000	0.000000
2026	ENO2	4.000000	5.250000	2.250000	10.000000	8.250000
2752	GLUL	11.000000	14.000000	0.000000	33.500000	0.000000
28957	MRPS28	5.000000	1.500000	0.000000	6.500000	0.000000
2023	ENO1	4.000000	1.000000	1.000000	7.000000	0.000000
2695	GIP	10.000000	1.500000	0.000000	11.000000	0.000000
3082	HGF	2.000000	6.000000	0.000000	6.000000	0.000000
2693	GHSR	4.000000	0.000000	0.000000	3.250000	2.000000
2691	GHRH	4.000000	0.000000	0.000000	3.250000	2.000000
10273	STUB1	4.000000	0.000000	7.000000	7.000000	0.000000
83593	RASSF5	3.000000	0.000000	0.000000	5.250000	0.000000
943	TNFRSF8	6.000000	7.000000	4.500000	6.500000	6.000000
6745	SSR1	5.000000	2.750000	0.000000	8.000000	0.000000
4760	NEUROD1	6.000000	6.500000	0.000000	7.000000	0.000000
4763	NF1	2.000000	4.500000	0.000000	4.500000	6.000000
