21934205	TP53
8954146	PAX6
8954146	CD4
8954146	CD8A
8954146	IL2
8954146	LOC100507703
6353830	CALCA
20029980	TBL1XR1
20029980	TG
7549149	CSF3
7549149	PTHLH
14508824	MET
14508824	RET
19205414	NKX2-1
19205414	CHKB
19205414	KRT20
19205414	KRT5
19205414	KRT7
7750460	DEXI
7750460	CAMP
7750460	SST
7750460	CAT
12213904	FTCD
20935450	APC
20935450	FAP
23578371	PTH
10548886	PTEN
11041454	TSHB
11041454	TG
11041453	TSHR
11041450	CCND1
11041450	CCNG1
11041450	RB1
15356022	BRAF
15356022	RET
15356022	RASA1
10360640	SHC1
10360640	MET
10360640	HGF
21879263	SLC5A5
21879263	TSHR
10821488	LGALS3
21220477	EGFR
21220477	KDR
20001505	LGALS3
21630273	CA9
21630273	TNC
21630273	VHL
8631011	TPO
8631011	TP53
18302262	TFF3
18302262	LGALS3
16131327	IYD
16131327	GPX6
16131327	SEPP1
15969986	ESR1
15969986	BAX
15969986	BCL2L1
8761378	MYC
8761378	TYMP
8761378	TAAR9
8761378	TSHB
8761378	TSHR
8761378	TG
11419926	TG
8761374	RET
8761374	PTCH1
19655275	TOR1A
19655275	CD68
19655275	DSP
19655275	CD163
19655275	HLA-DRB5
19655275	PTPRC
6442697	GH1
6442697	TRH
6442697	TSHB
22572548	TFF3
4046835	PRL
4046835	TSHB
16849418	SOAT1
16849418	RET
16849418	STAT3
16849418	TXK
23675755	NKX2-1
23675755	ESR1
23675755	KRT5
3102542	CLEC4G
11159836	TRNAS1
11159836	SRC
11159836	IGLJ7
11159836	NCOR2
11159836	FUT1
9516913	RET
9516913	TXK
7173250	TSHB
7173250	TG
19148530	CDKN1A
19148530	HDAC11
19148530	AKT1
21290209	TP73
21290209	H3F3B
21290209	POSTN
8440133	TPPP
8440133	TPO
8027371	TP53
8092799	TPO
17656601	RET
17656601	TXK
16756963	RET
16756963	VEGFA
23013767	NKX2-1
23013767	KRT20
23013767	KRT7
23013767	ERBB2
23013767	EREG
23013767	CEACAM5
23013767	PGR
23013767	CALCA
23013767	TG
10981870	NKX2-1
10981870	KRT20
10981870	TG
10981870	KRT7
3760981	CALCA
8818388	TPO
22752848	BRAF
22752848	MAP2K2
2361565	TG
17079354	EGFR
11564916	TG
12409522	SLC5A5
15176030	TG
18058734	TSHB
23544999	MAP2K2
23544999	EIF2AK3
23544999	PEBP1
23544999	DUSP6
23544999	MAPK1
23544999	RET
6342746	CEACAM3
6342746	ENO2
6342746	CALCA
10487692	SLC5A5
10487692	SLC2A1
10487692	TPO
10487692	TG
10487692	TSHR
22244412	TSHR
22244412	TG
19898969	RASA1
19898969	MAP2K1P1
19898969	RET
19898969	BRAF
20387655	RET
20387655	ERC1
8209203	IGHE
8209203	POMC
9130606	ABCD2
14715824	TSHR
14715824	TG
18406755	TPO
18406755	NKX2-1
18406755	T
18406755	TSHR
18406755	SH3D19
18406755	TG
9528987	NKX2-1
9528987	TSHB
3972809	TSHB
15776867	LGALS3
10200298	NTRK1
10200298	NTRK2
10200298	NTRK3
10200298	FIGF
1822361	IL2
16868055	IL6
16868055	TSHB
16868055	TG
16868055	CRP
2473935	MYC
2473935	TSHB
2473935	TG
1568350	CALCA
8614404	F2R
8614404	RORA
8614404	RORB
8614404	RORC
8614404	NR2F2
8614404	RARA
2986420	ACE
17623957	RET
20565809	NKX2-1
15131029	CD14
15131029	TNF
15131029	CSF2
15131029	IL4
14557490	TP53
8222289	MYC
15746253	SSTR2
15746253	PTPN6
15746253	MAPK1
15746253	RET
15746253	PTPRU
15746253	MAPK6
15746253	SST
17938756	TG
15316058	DLL1
15316058	CDKN1B
15316058	SSSCA1
15316058	CDKN1A
15316058	AKT1
15316058	CCND1
15316058	BCL2
15316058	MAPK1
15316058	RET
22066479	NOTCH4
22066479	NOTCH1
22066479	VEGFA
22066479	DLL4
22535608	KRT19
22535608	LGALS3
22535608	HBE1
16954431	SLC5A5
16954431	TSHB
16954431	NR0B1
22145510	PPBP
22145510	TG
15094442	TG
15094441	TDG
15094441	TSHB
15094441	TG
22404432	RET
16373395	KLK3
16373395	NCOA1
16373395	NCOR1
16373395	NCOR2
16373395	HIST3H3
16373395	AR
16373395	TSC22D1
16373395	EP300
16373395	HIST2H4A
16373395	B2M
16135921	SELP
16135921	ECM1
16135921	TMPRSS4
16135921	PLAU
16135921	ADAMTS8
16135921	MMP8
17178706	CSF2
22728346	MIR155
22728346	MIR146B
17636482	NKX2-1
17636482	NAPSA
900866	TRH
900866	TSHB
22919068	FOXM1
22919068	PLK1
22919068	FOXO3
22919068	SKP2
22919068	PIK3CG
22919068	AKT1
22919068	PLAU
22919068	TP53
22919068	CCNB1
10022432	SSR1
10022432	TRNAS4
10022432	TMEFF2
17221114	URB1
17221114	CYP19A1
17221114	TPCN1
17221114	LGALS3
10817499	TG
8098331	PCNA
20858319	RET
20858319	CALCA
20858319	TXK
12490080	GFRA1
12490080	GFRA2
7951537	TPO
7951537	TG
19720470	ETV3
19720470	INS
21426803	PSG2
21426803	KIT
21426803	NKX2-1
21426803	KRT3
21426803	TP63
21426803	BCL2
21426803	CD5
21426803	TG
11600533	TAF1
11600533	CASP8
11600533	CASP9
11600533	CASP3
11600533	CYCS
12379752	NKX2-1
22049175	FOXM1
22049175	MMP16
22049175	BCL2L1
22049175	MMP1
22049175	MMP2
22049175	MMP9
19513386	BCL2
19513386	TP53
16984246	TSHB
16984246	TG
23563004	RET
22369326	BRAF
22369326	RET
22369326	TXK
22369326	RASA1
11556840	FOXN1
11556840	TPO
22297326	CALCA
12114746	RET
2983908	CRH
2983908	LNPEP
2983908	GRP
2983908	POMC
2983908	CALCA
1674409	CEACAM3
1674409	CALCA
9406695	CALCA
9406695	SST
9406695	CEACAM7
19706758	KRT1
19706758	MTOR
19706758	ADAT2
19706758	PIK3CG
19706758	AKT1
19706758	SLC22A1
19706758	RPS6KB1
19706758	TPCN1
19841562	RET
8196236	SERPINA7
8196236	TSHB
8196236	ALB
8196236	TG
7913514	RET
7913514	CALCA
11001864	CD34
11001864	TG
11001864	PECAM1
12398235	CEACAM19
12398235	CALCA
12398235	SST
16688775	EGFR
16688775	ECM1
16688775	TMPRSS4
16688775	SERINC4
16688775	TIMP1
16688775	EFNB2
16688775	ANGPT2
11314023	RET
12705335	PRL
12705335	HSD11B1
12705335	INS
12705335	SHBG
20056739	PAX8
20056739	PPARG
19716314	F2R
12499772	TG
15022491	TRH
15022491	TSHB
2889821	CALCA
10200281	TRIP11
10200281	F2R
21946130	SIRT1
21946130	MAPK6
21946130	TSHR
21946130	TP53
10509044	SLPI
10509044	TNFRSF8
6512496	LPO
6512496	TG
59731	TG
11375794	TERF2IP
11375794	RAPGEF3
11375794	RAP1B
11375794	RAP1A
18055421	TNFSF11
